score,app,review,translated_review,label
1,Maxim,tolong driver car untuk wilayah kota kendarijangan suka naik kan hargadi aplikasi maxim tujuan ke kelurahan sebelah cuma 24 800rpsampai di tujuan jadi 27 ribukadang naik hampir 10 ribukami pengguna maxim jdi ragu menggunakan maxim car,"Please, car drivers in Kendari city, don't often increase prices in Maxim app. For destination to the next village, fare is only 24,800 IDR but at destination it becomes 27,000 IDR. Sometimes it rises almost 10,000 IDR. We, Maxim users, become hesitant to use Maxim car",0
1,Gojek,susah dapet driver sampe pesan 2x yg pertama udah telat 20menit lebih malah ke cancel yang kedua udah nunggu juga 20menit lebih ke cancel hadehhhh,"Hard to get a driver, ordered twice, the first was late more than 20 minutes then canceled, the second also waited more than 20 minutes then canceled. Ugh",0
1,Grab,saya kecewa sekali dengan aplikasi ini di app lokasi driver sudah dekat tapi berhentistuck tidak bergerak saya sudah tunggu 2 jam tapi tdk datang akibatnya saya yang repot karena terlambat tidak efisien saya harap diperbaiki lagi jgn ada yg curang,"I'm very disappointed with this app. The driver location on the app is already close but the driver stopped and stuck, not moving. I have waited 2 hours but no arrival. The result is I am the one troubled because I am late, inefficient. I hope this is fixed and no cheating happens",0
1,Gojek,jadi mahal banget biasanya ke kampus cuma 9k udah make gojek plus baru sekarang jadi 13k padahal udah plus,"It has become very expensive. Usually to campus only 9k, already using Gojek Plus, but now it is 13k even though it’s already plus",0
1,Maxim,saya sangat kecewa dengan driver maxim yang ugalan karna menyetir ugalan apa lagi sampai pukul penumpang sangat kecewa mohon untuk pihak maxim mengurus pada driver yang ugalan agar tidak kejadian seperti saya,"I am very disappointed with the reckless Maxim driver because of reckless driving, especially until the passenger is late. Very disappointed. Please the Maxim team manage reckless drivers to avoid incidents like mine",1
5,Maxim,mantab pengemudi prancis limbong dengan honda mobilio warna hitam nopol bp1536dh selamat menikmati perjalanan anda rating 485,"Awesome driver Prancis Limbong with a black Honda Mobilio, license plate BP1536DH. Enjoy your trip, rating 485",1
1,Gojek,pelayanannya kemenyek kalau ada promo selalu di batalin sama drive nya beda banget sama grab gojek itu sombong orang2nya,"Service is bad, whenever there is a promo the driver always cancels. Very different from Grab, Gojek drivers are arrogant",1
1,Grab,driver nya pada jorok semuanya jgn pesan disini dan driver nya naik ugal2an kalo dijln,"All drivers are dirty, don't order here and drivers drive recklessly on the road",1
1,Gojek,harusnya kasi solusi kalau sedang susah buat cari driver jangan udh nunggu lama malah tiba tiba dibatalin karna gak ada driver harus dipikirkan solusi buat kedepannya supaya tidak merugikan konsumen,There should be a solution when it's hard to find a driver. Don't just wait a long time then suddenly canceled because no driver. Please think about a solution for the future so it doesn't harm consumers,1
1,Gojek,gojek makin kesini makin gjls segitu banyak nya gojek di deket stasiun gaada yg ngambil sama sekali posisi saya lagi mau kerja buru buru lebih baik ojek pangkalan meskipun mahal yg penting sat set,"Gojek is getting worse. There are so many Gojek near the station but none take orders. I am in a hurry to work. Better to use ojek pangkalan even though expensive, at least quick",1
1,Gojek,gojek goride drivernya gak ramah garagara cancel malah didatengin sambil bawa emosi sambil caci maki bahwa akunnya bermasalah sebagai customer agak trauma padahal pesannan driver belum sampe ke lokasi jemput,"Goride drivers are not friendly because of cancellations. They came while angry and scolded me, saying my account has a problem. As a customer, I am a bit traumatized even though the order hasn’t reached the pick-up location",1
1,Gojek,sering pakai gojek malah makin mahal gmn sih ini pakai diskon bukan nya murah malah naik harga hadeh,Often use Gojek but it keeps getting more expensive. Why? Using discounts is supposed to be cheaper but prices keep rising. Ugh,1
1,Gojek,hilangkan menu kasih tips ke driver dr apk banyak driver ngarep udh mahal masih aja minta tips,Remove the tip menu for drivers in the app. Many drivers expect tips but fares are already expensive and they still ask for tips,1
3,Maxim,untuk motor bagus bgt hemat tapi untuk mobil saya sudah nunggu hampir 20 menit lebih tapi ga dapet padahal banyak driver di sekitar kalo gamau ambil ya di matiin ajh aplikasi,"For motorcycles, it's very good and economical, but for cars, I have been waiting almost more than 20 minutes but no driver available even though many drivers are around. If they don’t want to take orders, just turn off the app",0
1,Gojek,tolong lah kalo ujan itu lebih cepat dicari drivernya ini malah ujan malah makin gamau drivernya,"Please, when it rains, find drivers faster. Right now, when it rains, drivers are even less willing to take orders",1
1,Gojek,uang saya tidak bisa balik di akun lama karena ketidak taun cara sy untuk mengaksesnya lapor tidak memberi siludi,"I can’t access my money on the old account because I don’t know how to access it, reporting doesn’t give a solution",1
5,Gojek,ketika pas tidak ada kendaraan pribadi gojek memudahkan transportasi ke tempat tujuan dg cepat terimakasih gojek,"When there is no private vehicle, Gojek makes it easier to get to the destination quickly. Thank you, Gojek",0
1,Grab,mending hapus aja grab2 hemat itu mesan grab car di terima tp didiemin ditelpon jg gak ngangkat tolong ya grab kita butuh kadang urgent jg kebutuhannya kalau ketemu yg beginian ah sudah lah,"Better just delete Grab’s Grab2Hemat promo. I ordered GrabCar, order was accepted but ignored, calls were not answered. Please, Grab, sometimes we need urgent rides",1
1,Gojek,apk payah saya nunggu hampir 2 jam ngak ada yang menerima sekali sudah di terima malah ngak mau driver nya malah katanya cari yang lain aja mas katanya gitu,"The app is terrible. I waited almost 2 hours, no driver accepted. Once accepted, the driver didn’t want to go and said to look for another driver",0
5,Gojek,mempermudah kita yang sangat butuh transportasi dengan cepatgak perlu ribet tinggal klikgojekpun datangterima kasih sangat membantu,"Makes it easier for us who really need transportation quickly. No hassle, just click, and Gojek comes. Thank you, very helpful",1
1,Gojek,setiap kali pesen gocar selalu sulit ataupun di cancel oleh pihak driver apakah pelayanan nya memang seperti ini maaf tapi driver slalu pilih2 konsumen karena nominal harga atau trip,"Every time I order GoCar, it’s always difficult or canceled by the driver. Is the service really like this? Sorry, but drivers always pick consumers based on price or trip",1
5,Gojek,sangat baik n ontime pdhl malam bgt kasian tuh pak driver nyasukses trs n trslah amanah,"Very good and on time even late at night, pity the driver. Keep succeeding and stay trustworthy",1
1,Grab,mending grab kerjasama dengan blubet aja hemat maupun yang lain kita individu gabung di aplikasi gocar aja,Better if Grab cooperates with Blubet or others; individually join the GoCar app,1
4,Maxim,klo sudah selesai mau buka chat nya lg ko ga bs ya kira gmn soalnya sy td ada brg ketinggalan ditaro didpn motor pas turun sy lupa mungkin driver jg lupa sy tdk tau,"After finishing, I can’t open chat again. What to do? Because I left something placed in front of the motorcycle when I got off. Maybe the driver also forgot; I don’t know",0
4,Gojek,sebernarnya untuk apk nya bagus tapi masalahnya selalu terletak pada lokasi drivernya yng padahal bergerak tetapi di map apk tidak bergerak,"Actually, the app is good but the problem is always with driver location which shows moving but on the app map it doesn’t move",0
2,Gojek,untuk saat ini kenpa tarif goride sangat mahal tolong di murahin sdikit lah biar pengguna nya ga berpindah ke apk sebelah,Why is GoRide fare so expensive now? Please reduce it a little so users don’t switch to other apps,1
3,Gojek,boking dari pukul 3 sampe pukul 5 tidak dapat driverkenapa kalo boking sekarang lamadan sampe berkali kalimuncul keterangan wadidaw kebanyakan pencetpadahal kami tidak mencetmohon dimudahkan kembali,Booked from 3 PM until 5 PM but no driver found. Why if booking now is slow and several times shows “wadidaw” (error)? Many accidental taps though we didn’t tap. Please make it easier again,0
5,Gojek,bagus dan di tingkatkan lagi seperti kebersihan dan helm untuk penumpang nya lebih di perhatikan lagi kebersihan nya tks,"Good and please improve cleanliness and helmets for passengers, pay more attention to cleanliness. Thanks",1
3,Gojek,semakin lama semakin tidak memuaskan mudah error susah cari driver dan lama bangettt hrus berjam baru dibatalin oleh sitem,"Longer it goes, more unsatisfactory. Easy to error, hard to find drivers, takes hours then system cancels",0
5,Maxim,aplikasi ojol yg memang murah sih menurutkutdk kalah dgn yg laintrus tingkatkan lgklo bs adakan voucher2 dong kaya di ojol2 yg lain,"Online motorcycle taxi apps are indeed cheap in my opinion, better than others. Keep improving, if possible add vouchers like other online taxis",1
1,Gojek,gojek sekarang mahal meskipun pakai voucher perjalanan 77 km biasanya dg harga 9500 pake voucher go ride aja pot 10rb sekarang jadi 14500 alhasil beralih ke ojol sebelah,"Gojek is expensive now even with voucher. For a 7.7 km trip usually costs 9,500 IDR with GoRide voucher discount of 10k, now it costs 14,500. I switched to another online taxi",0
1,Gojek,banyak driver yang tidak sesuai di aplikasi jadi takut kalau pulang malam mangkanya aq pulang malam mending pakai grab,"Many drivers are not suitable on the app, so I’m afraid to go home late. That’s why I prefer using Grab for late rides.",0
1,Grab,kapok baru pertama kali pesen di grab malah dapet driver yang ga ramah dan ga sopan banget marahmarah gajelas dengan nada tinggi dahlah udah gamau pesen lagi di grab mengecewakan,"Regret ordering from Grab for the first time, got a driver who was not friendly and very rude, yelling with a high tone. Forget it, won’t order from Grab again. Disappointing.",1
1,Gojek,aplikasi nggak ada gunanyahujan dikit nggak ada sama sekali driver gojek yang mau narik beda jauh dengan aplikasi sebelah,"The app is useless, when it rains a little, no Gojek drivers want to take orders. Very different from the other app.",1
4,Maxim,drivernya lebih safety dr helm nya kurang bagus motornya jg ada yg udah bobrok bahkan jas ujan nya bau,"Drivers are safer but the helmets are bad, some motorcycles are already broken down, and even the raincoats smell bad.",1
1,Gojek,fitur chat gojek tdk ada penyelesaian sy setiap saat paka aplikasi gojek kenapa fitur chat tdk bisa menyesaikan masalah,"The Gojek chat feature doesn’t solve anything. I always use the app, why can’t the chat feature solve problems?",0
1,Gojek,gojek brengsek qta bayar sesuai tapi pelaksanaan dilapangan beda jiwa penjajahan qta bayar mahal tetep aja masuk driver goceng,"Gojek sucks. We pay properly but in the field, it’s different. It feels like colonization. We pay expensive but still get Goceng drivers (low-tier).",1
5,Maxim,driver nya mantap karena jln utam kena banjirtapi dengan lihainya cari jalan tikus akhirnya sampe tempat kerja terima kasih,"The driver was great because the main road was flooded, but skillfully found a shortcut and finally arrived at work. Thank you.",1
1,Grab,aplikasi buruk driver terdekat malah dapet yang jauh pakai otak mereka datang pakai bensin bukan pakai modal cuma cuma perusahaan mu,"The app is bad. The nearest driver was far away. Use your brain, they come using fuel not free capital, your company is stingy.",1
